,latitude,longitude
59644,-26.997484,-48.652117
59645,-26.997483,-48.652122
59646,-26.997482,-48.652124
59647,-26.997482,-48.652126
59648,-26.997481,-48.652128
59649,-26.99748,-48.652132
59650,-26.997479,-48.652134
59651,-26.997478,-48.652137
59652,-26.997477,-48.65214
59653,-26.997477,-48.652143
59654,-26.997476,-48.652147
59655,-26.997475,-48.652149
59656,-26.997474,-48.652151
59657,-26.997474,-48.652153
59658,-26.997473,-48.652157
59659,-26.997472,-48.65216
59660,-26.997471,-48.652163
59661,-26.99747,-48.652165
59662,-26.99747,-48.652168
59663,-26.997468,-48.652172
59664,-26.997468,-48.652174
59665,-26.997467,-48.652177
59666,-26.997467,-48.652179
59667,-26.997465,-48.652182
59668,-26.997465,-48.652184
59669,-26.997464,-48.652186
59670,-26.997464,-48.652188
59671,-26.997463,-48.652191
59672,-26.997462,-48.652195
59673,-26.997461,-48.652197
59674,-26.997461,-48.652199
59675,-26.99746,-48.652202
59676,-26.997459,-48.652204
59677,-26.997459,-48.652207
59678,-26.997457,-48.652212
59679,-26.997457,-48.652214
59680,-26.997456,-48.652217
59681,-26.997455,-48.65222
59682,-26.997451,-48.652233
59683,-26.99745,-48.652235
59684,-26.997449,-48.652237
59685,-26.997449,-48.65224
59686,-26.997448,-48.652242
59687,-26.997447,-48.652245
59688,-26.997447,-48.652247
59689,-26.997446,-48.65225
59690,-26.997444,-48.652255
59691,-26.997444,-48.652257
59692,-26.997443,-48.65226
59693,-26.997443,-48.652262
59694,-26.997442,-48.652264
59695,-26.997441,-48.652268
59696,-26.99744,-48.65227
59697,-26.997439,-48.652273
59698,-26.997439,-48.652276
59699,-26.997438,-48.652278
59700,-26.997437,-48.652281
59701,-26.997436,-48.652284
59702,-26.997436,-48.652286
59703,-26.997435,-48.652288
59704,-26.997434,-48.652291
59705,-26.997433,-48.652294
59706,-26.997433,-48.652297
59707,-26.997432,-48.6523
59708,-26.997431,-48.652302
59709,-26.99743,-48.652305
59710,-26.99743,-48.652307
59711,-26.997429,-48.652309
59712,-26.997428,-48.652313
59713,-26.997427,-48.652316
59714,-26.997427,-48.652318
59715,-26.997426,-48.652321
59716,-26.997425,-48.652323
59717,-26.997425,-48.652325
59718,-26.997424,-48.652327
59719,-26.997423,-48.652332
59720,-26.997422,-48.652334
59721,-26.997421,-48.652337
59722,-26.997421,-48.652339
59723,-26.99742,-48.652343
59724,-26.997419,-48.652346
59725,-26.997418,-48.652349
59726,-26.997417,-48.652353
59727,-26.997416,-48.652357
59728,-26.997414,-48.652363
59729,-26.997413,-48.652366
59730,-26.997415,-48.652379
59731,-26.997414,-48.652383
59732,-26.997413,-48.652385
59733,-26.997412,-48.652388
59734,-26.997412,-48.652392
59735,-26.997411,-48.652394
59736,-26.99741,-48.652397
59737,-26.99741,-48.652399
59738,-26.997409,-48.652402
59739,-26.997409,-48.652404
59740,-26.997407,-48.652408
59741,-26.997407,-48.652411
59742,-26.997406,-48.652413
59743,-26.997405,-48.652417
59744,-26.997405,-48.652419
59745,-26.997404,-48.652422
59746,-26.997403,-48.652425
59747,-26.997403,-48.652428
59748,-26.997402,-48.65243
59749,-26.997401,-48.652432
59750,-26.9974,-48.652436
59751,-26.9974,-48.652438
59752,-26.997399,-48.65244
59753,-26.997399,-48.652442
59754,-26.997398,-48.652445
59755,-26.997398,-48.652447
59756,-26.997397,-48.652451
59757,-26.997396,-48.652453
59758,-26.997395,-48.652457
59759,-26.997395,-48.652459
59760,-26.997394,-48.652461
59761,-26.997393,-48.652464
59762,-26.997393,-48.652466
59763,-26.997392,-48.652469
59764,-26.997392,-48.652471
59765,-26.997391,-48.652474
59766,-26.99739,-48.652476
59767,-26.99739,-48.652479
59768,-26.997388,-48.652485
59769,-26.997388,-48.652487
59770,-26.997387,-48.652489
59771,-26.997386,-48.652491
59772,-26.997385,-48.652495
59773,-26.997385,-48.652497
59774,-26.997385,-48.652499
59775,-26.997384,-48.652502
59776,-26.997383,-48.652504
59777,-26.997383,-48.652506
59778,-26.997382,-48.652508
59779,-26.997382,-48.65251
59780,-26.997381,-48.652514
59781,-26.99738,-48.652518
59782,-26.997378,-48.652525
59783,-26.997373,-48.652526
59784,-26.997372,-48.652528
59785,-26.997371,-48.652531
59786,-26.99737,-48.652535
59787,-26.99737,-48.652537
59788,-26.997368,-48.652542
59789,-26.997368,-48.652545
59790,-26.997367,-48.652547
59791,-26.997366,-48.652549
59792,-26.997365,-48.652553
59793,-26.997365,-48.652555
59794,-26.997364,-48.652557
59795,-26.997364,-48.652559
59796,-26.997362,-48.652564
59797,-26.997362,-48.652566
59798,-26.997361,-48.65257
59799,-26.99736,-48.652572
59800,-26.997359,-48.652574
59801,-26.997359,-48.652576
59802,-26.997358,-48.652581
59803,-26.997357,-48.652583
59804,-26.997356,-48.652585
59805,-26.997356,-48.652587
59806,-26.997355,-48.652589
59807,-26.997354,-48.652592
59808,-26.997354,-48.652594
59809,-26.997353,-48.652598
59810,-26.997352,-48.6526
59811,-26.997351,-48.652603
59812,-26.997351,-48.652605
59813,-26.99735,-48.652609
59814,-26.997349,-48.652612
59815,-26.997348,-48.652614
59816,-26.997348,-48.652617
59817,-26.997347,-48.65262
59818,-26.997346,-48.652623
59819,-26.997345,-48.652625
59820,-26.997344,-48.652629
59821,-26.997344,-48.652631
59822,-26.997343,-48.652633
59823,-26.997342,-48.652637
59824,-26.997341,-48.65264
59825,-26.997341,-48.652642
59826,-26.99734,-48.652644
59827,-26.99734,-48.652646
59828,-26.997339,-48.652648
59829,-26.997338,-48.652651
59830,-26.997337,-48.652653
59831,-26.997336,-48.652657
59832,-26.997336,-48.652659
59833,-26.997335,-48.652663
59834,-26.997334,-48.652665
59835,-26.997333,-48.652669
59836,-26.997327,-48.652678
59837,-26.997326,-48.65268
59838,-26.997326,-48.652683
59839,-26.997325,-48.652685
59840,-26.997324,-48.652689
59841,-26.997323,-48.652691
59842,-26.997322,-48.652695
59843,-26.997321,-48.652699
59844,-26.99732,-48.652701
59845,-26.99732,-48.652703
59846,-26.997318,-48.652707
59847,-26.997318,-48.652709
59848,-26.997317,-48.652711
59849,-26.997317,-48.652713
59850,-26.997315,-48.652719
59851,-26.997314,-48.652721
59852,-26.997313,-48.652725
59853,-26.997313,-48.652727
59854,-26.997312,-48.652729
59855,-26.997311,-48.652732
59856,-26.99731,-48.652737
59857,-26.997309,-48.652739
59858,-26.997308,-48.652742
59859,-26.997306,-48.652748
59860,-26.997306,-48.65275
59861,-26.997305,-48.652752
59862,-26.997304,-48.652754
59863,-26.997303,-48.652759
59864,-26.997303,-48.652761
59865,-26.997301,-48.652766
59866,-26.9973,-48.652769
59867,-26.997299,-48.652772
59868,-26.997299,-48.652774
59869,-26.997298,-48.652778
59870,-26.997296,-48.652782
59871,-26.997296,-48.652784
59872,-26.997294,-48.652789
59873,-26.997294,-48.652791
59874,-26.997293,-48.652793
59875,-26.997292,-48.652795
59876,-26.997292,-48.652797
59877,-26.997291,-48.652799
59878,-26.997291,-48.652801
59879,-26.99729,-48.652803
59880,-26.997289,-48.652805
59881,-26.997289,-48.652807
59882,-26.997288,-48.652809
59883,-26.997287,-48.652813
59884,-26.997287,-48.652815
59885,-26.997285,-48.652819
59886,-26.997284,-48.652823
59887,-26.997277,-48.65284
59888,-26.997276,-48.652844
59889,-26.997275,-48.652847
59890,-26.997274,-48.652851
59891,-26.997273,-48.652855
59892,-26.997272,-48.652858
59893,-26.997271,-48.65286
59894,-26.99727,-48.652863
59895,-26.997269,-48.652867
59896,-26.997268,-48.65287
59897,-26.997267,-48.652873
59898,-26.997266,-48.652876
59899,-26.997265,-48.652879
59900,-26.997264,-48.652883
59901,-26.997263,-48.652885
59902,-26.997262,-48.652889
59903,-26.997261,-48.652892
59904,-26.99726,-48.652896
59905,-26.997259,-48.652898
59906,-26.997259,-48.6529
59907,-26.997258,-48.652902
59908,-26.997257,-48.652904
59909,-26.997257,-48.652906
59910,-26.997256,-48.652909
59911,-26.997255,-48.652911
59912,-26.997254,-48.652915
59913,-26.997253,-48.652917
59914,-26.997252,-48.652921
59915,-26.997252,-48.652923
59916,-26.99725,-48.652928
59917,-26.997249,-48.652931
59918,-26.997248,-48.652933
59919,-26.997248,-48.652935
59920,-26.997247,-48.652939
59921,-26.997246,-48.652942
59922,-26.997245,-48.652944
59923,-26.997244,-48.652947
59924,-26.997243,-48.65295
59925,-26.997242,-48.652953
59926,-26.99724,-48.65296
59927,-26.997239,-48.652962
59928,-26.997239,-48.652965
59929,-26.997238,-48.652967
59930,-26.997236,-48.652972
59931,-26.997236,-48.652974
59932,-26.997234,-48.652979
59933,-26.997233,-48.652981
59934,-26.997233,-48.652983
59935,-26.997232,-48.652986
59936,-26.997231,-48.652988
59937,-26.99723,-48.652992
59938,-26.997229,-48.652994
59939,-26.997228,-48.652996
59940,-26.997228,-48.652998
59941,-26.997226,-48.653004
59942,-26.997234,-48.652985
59943,-26.997233,-48.652987
59944,-26.997232,-48.65299
59945,-26.997231,-48.652992
59946,-26.997231,-48.652995
59947,-26.99723,-48.652997
59948,-26.997228,-48.653002
59949,-26.997227,-48.653005
59950,-26.997227,-48.653007
59951,-26.997226,-48.653009
59952,-26.997225,-48.653013
59953,-26.997224,-48.653015
59954,-26.997224,-48.653017
59955,-26.997223,-48.653019
59956,-26.997221,-48.653025
59957,-26.99722,-48.653027
59958,-26.997219,-48.65303
59959,-26.997219,-48.653032
59960,-26.997218,-48.653035
59961,-26.997217,-48.653037
59962,-26.997216,-48.653042
59963,-26.997215,-48.653044
59964,-26.997214,-48.653046
59965,-26.997214,-48.653048
59966,-26.997213,-48.65305
59967,-26.997212,-48.653053
59968,-26.997211,-48.653055
59969,-26.99721,-48.653059
59970,-26.997209,-48.653062
59971,-26.997208,-48.653065
59972,-26.997208,-48.653067
59973,-26.997206,-48.653071
59974,-26.997206,-48.653074
59975,-26.997205,-48.653076
59976,-26.997204,-48.653079
59977,-26.997203,-48.653082
59978,-26.997202,-48.653086
59979,-26.997201,-48.653088
59980,-26.9972,-48.653091
59981,-26.997199,-48.653093
59982,-26.997199,-48.653095
59983,-26.997198,-48.653097
59984,-26.997197,-48.653099
59985,-26.997196,-48.653103
59986,-26.997196,-48.653105
59987,-26.997195,-48.653107
59988,-26.997194,-48.653109
59989,-26.997194,-48.653111
59990,-26.997193,-48.653115
59991,-26.997192,-48.653117
59992,-26.997191,-48.653121
59993,-26.99719,-48.653124
59994,-26.997189,-48.653127
59995,-26.997189,-48.653145
59996,-26.997188,-48.653147
59997,-26.997187,-48.653151
59998,-26.997187,-48.653153
59999,-26.997185,-48.653157
60000,-26.997185,-48.653159
60001,-26.997183,-48.653164
60002,-26.997182,-48.653168
60003,-26.997182,-48.65317
60004,-26.99718,-48.653177
60005,-26.997179,-48.653179
60006,-26.997178,-48.653181
60007,-26.997178,-48.653183
60008,-26.997177,-48.653186
60009,-26.997176,-48.653189
60010,-26.997176,-48.653191
60011,-26.997174,-48.653195
60012,-26.997173,-48.653198
60013,-26.997173,-48.653202
60014,-26.997172,-48.653205
60015,-26.997171,-48.653207
60016,-26.99717,-48.65321
60017,-26.997169,-48.653212
60018,-26.997169,-48.653214
60019,-26.997168,-48.653217
60020,-26.997167,-48.65322
60021,-26.997166,-48.653223
60022,-26.997166,-48.653226
60023,-26.997164,-48.65323
60024,-26.997164,-48.653232
60025,-26.997163,-48.653234
60026,-26.997163,-48.653236
60027,-26.997162,-48.653238
60028,-26.997161,-48.653241
60029,-26.99716,-48.653244
60030,-26.99716,-48.653246
60031,-26.997159,-48.653249
60032,-26.997158,-48.653252
60033,-26.997157,-48.653255
60034,-26.997157,-48.653257
60035,-26.997156,-48.653261
60036,-26.997155,-48.653263
60037,-26.997154,-48.653266
60038,-26.997154,-48.653268
60039,-26.997152,-48.653273
60040,-26.997152,-48.653275
60041,-26.997151,-48.653277
60042,-26.99715,-48.65328
60043,-26.997149,-48.653284
60044,-26.997148,-48.653287
60045,-26.997146,-48.653294
60046,-26.997145,-48.653298
60047,-26.997145,-48.653304
60048,-26.997143,-48.65331
60049,-26.997142,-48.653315
60050,-26.997141,-48.653318
60051,-26.99714,-48.653321
60052,-26.99714,-48.653324
60053,-26.997138,-48.65333
60054,-26.997137,-48.653332
60055,-26.997136,-48.653337
60056,-26.997135,-48.653339
60057,-26.997135,-48.653342
60058,-26.997134,-48.653344
60059,-26.997133,-48.653348
60060,-26.997132,-48.65335
60061,-26.997132,-48.653353
60062,-26.997131,-48.653356
60063,-26.99713,-48.653359
60064,-26.997129,-48.653362
60065,-26.997129,-48.653364
60066,-26.997128,-48.653368
60067,-26.997127,-48.65337
60068,-26.997126,-48.653374
60069,-26.997125,-48.653376
60070,-26.997124,-48.653381
60071,-26.997123,-48.653385
60072,-26.997122,-48.653387
60073,-26.997122,-48.653389
60074,-26.997121,-48.653391
60075,-26.997121,-48.653393
60076,-26.99712,-48.653395
60077,-26.997119,-48.653399
60078,-26.997118,-48.653402
60079,-26.997117,-48.653406
60080,-26.997115,-48.653412
60081,-26.997115,-48.653414
60082,-26.997114,-48.653417
60083,-26.997113,-48.653421
60084,-26.997112,-48.653425
60085,-26.997111,-48.653427
60086,-26.997111,-48.653429
60087,-26.99711,-48.653431
60088,-26.997109,-48.653434
60089,-26.997108,-48.653437
60090,-26.997108,-48.653439
60091,-26.997107,-48.653443
60092,-26.997106,-48.653446
60093,-26.997105,-48.65345
60094,-26.997104,-48.653453
60095,-26.997103,-48.653457
60096,-26.997102,-48.653459
60097,-26.997102,-48.653461
60098,-26.9971,-48.653466
60099,-26.9971,-48.653469
60100,-26.997099,-48.653471
60101,-26.997104,-48.653459
60102,-26.997104,-48.653461
60103,-26.997103,-48.653466
60104,-26.997102,-48.653468
60105,-26.997101,-48.653472
60106,-26.9971,-48.653474
60107,-26.9971,-48.653476
60108,-26.997099,-48.653478
60109,-26.997098,-48.653484
60110,-26.997097,-48.653487
60111,-26.997096,-48.653489
60112,-26.997096,-48.653492
60113,-26.997094,-48.653496
60114,-26.997094,-48.653498
60115,-26.997093,-48.6535
60116,-26.997093,-48.653503
60117,-26.997091,-48.653508
60118,-26.997091,-48.65351
60119,-26.99709,-48.653512
60120,-26.997089,-48.653515
60121,-26.997088,-48.653518
60122,-26.997088,-48.65352
60123,-26.997086,-48.653527
60124,-26.997086,-48.653529
60125,-26.997085,-48.653531
60126,-26.997084,-48.653533
60127,-26.997083,-48.653539
60128,-26.997082,-48.653541
60129,-26.997081,-48.653545
60130,-26.99708,-48.65355
60131,-26.997079,-48.653552
60132,-26.997078,-48.653557
60133,-26.997077,-48.65356
60134,-26.997076,-48.653563
60135,-26.997075,-48.653569
60136,-26.997074,-48.653571
60137,-26.997073,-48.653575
60138,-26.997072,-48.653581
60139,-26.997071,-48.653583
60140,-26.99707,-48.653587
60141,-26.99707,-48.653589
60142,-26.997069,-48.653591
60143,-26.997069,-48.653593
60144,-26.997067,-48.653599
60145,-26.997066,-48.653601
60146,-26.997065,-48.653605
60147,-26.997066,-48.65362
60148,-26.997065,-48.653626
60149,-26.997064,-48.653628
60150,-26.997063,-48.653632
60151,-26.997062,-48.653635
60152,-26.997062,-48.653637
60153,-26.997061,-48.653639
60154,-26.99706,-48.653645
60155,-26.997059,-48.653648
60156,-26.997059,-48.65365
60157,-26.997058,-48.653652
60158,-26.997058,-48.653654
60159,-26.997057,-48.653658
60160,-26.997056,-48.65366
60161,-26.997056,-48.653662
60162,-26.997055,-48.653664
60163,-26.997054,-48.653668
60164,-26.997054,-48.653671
60165,-26.997053,-48.653673
60166,-26.997052,-48.653677
60167,-26.997051,-48.65368
60168,-26.997051,-48.653682
60169,-26.99705,-48.653684
60170,-26.99705,-48.653687
60171,-26.997049,-48.65369
60172,-26.997048,-48.653692
60173,-26.997048,-48.653694
60174,-26.997047,-48.653696
60175,-26.997046,-48.6537
60176,-26.997046,-48.653702
60177,-26.997045,-48.653704
60178,-26.997045,-48.653706
60179,-26.997044,-48.653708
60180,-26.997043,-48.653713
60181,-26.997043,-48.653715
60182,-26.997042,-48.653718
60183,-26.997041,-48.653721
60184,-26.99704,-48.653725
60185,-26.99704,-48.653728
60186,-26.997038,-48.653732
60187,-26.997038,-48.653734
60188,-26.997038,-48.653736
60189,-26.997037,-48.653739
60190,-26.997035,-48.653746
60191,-26.997035,-48.653748
60192,-26.997034,-48.65375
60193,-26.997034,-48.653752
60194,-26.997032,-48.653757
60195,-26.997032,-48.653759
60196,-26.997031,-48.653761
60197,-26.997031,-48.653764
60198,-26.99703,-48.653766
60199,-26.99703,-48.653768
60200,-26.997029,-48.653772
60201,-26.997028,-48.653774
60202,-26.997027,-48.653778
60203,-26.997027,-48.65378
60204,-26.997026,-48.653783
60205,-26.997023,-48.653777
60206,-26.997023,-48.653779
60207,-26.997021,-48.653783
60208,-26.997021,-48.653785
60209,-26.99702,-48.653788
60210,-26.997019,-48.653791
60211,-26.997019,-48.653793
60212,-26.997018,-48.653795
60213,-26.997018,-48.653797
60214,-26.997017,-48.653799
60215,-26.997016,-48.653803
60216,-26.997016,-48.653805
60217,-26.997015,-48.653809
60218,-26.997014,-48.653811
60219,-26.997013,-48.653815
60220,-26.997013,-48.653817
60221,-26.997012,-48.65382
60222,-26.997011,-48.653822
60223,-26.99701,-48.653826
60224,-26.99701,-48.653828
60225,-26.997009,-48.653832
60226,-26.997008,-48.653835
60227,-26.997007,-48.653837
60228,-26.997007,-48.65384
60229,-26.997006,-48.653842
60230,-26.997005,-48.653847
60231,-26.997004,-48.653849
60232,-26.997003,-48.653853
60233,-26.997003,-48.653855
60234,-26.997002,-48.653858
60235,-26.997001,-48.653862
60236,-26.997,-48.653864
60237,-26.996999,-48.653868
60238,-26.996998,-48.653871
60239,-26.996998,-48.653874
60240,-26.996997,-48.653878
60241,-26.996996,-48.653881
60242,-26.996995,-48.653884
60243,-26.996995,-48.653886
60244,-26.996994,-48.65389
60245,-26.996993,-48.653893
60246,-26.996992,-48.653896
60247,-26.996991,-48.653899
60248,-26.99699,-48.653903
60249,-26.996989,-48.653906
60250,-26.996989,-48.653909
60251,-26.996988,-48.653911
60252,-26.996988,-48.653913
60253,-26.996987,-48.653915
60254,-26.996986,-48.653918
60255,-26.996985,-48.653921
60256,-26.996984,-48.653925
60257,-26.996983,-48.653929
60258,-26.996983,-48.653931
60259,-26.996982,-48.653934
60260,-26.996981,-48.653937
60261,-26.996976,-48.653935
60262,-26.996976,-48.653937
60263,-26.996975,-48.65394
60264,-26.996974,-48.653943
60265,-26.996973,-48.653947
60266,-26.996972,-48.653949
60267,-26.996972,-48.653951
60268,-26.996971,-48.653954
60269,-26.99697,-48.653956
60270,-26.996969,-48.653959
60271,-26.996969,-48.653961
60272,-26.996967,-48.653966
60273,-26.996967,-48.653968
60274,-26.996966,-48.65397
60275,-26.996966,-48.653972
60276,-26.996965,-48.653974
60277,-26.996964,-48.653979
60278,-26.996963,-48.653981
60279,-26.996963,-48.653983
60280,-26.996962,-48.653985
60281,-26.99696,-48.653991
60282,-26.99696,-48.653993
60283,-26.996958,-48.653998
60284,-26.996957,-48.654001
60285,-26.996957,-48.654003
60286,-26.996956,-48.654005
60287,-26.996955,-48.65401
60288,-26.996954,-48.654012
60289,-26.996954,-48.654014
60290,-26.996953,-48.654017
60291,-26.996951,-48.654023
60292,-26.99695,-48.654025
60293,-26.996949,-48.654029
60294,-26.996948,-48.654034
60295,-26.996947,-48.654036
60296,-26.996946,-48.654041
60297,-26.996945,-48.654043
60298,-26.996944,-48.654046
60299,-26.996944,-48.654048
60300,-26.996942,-48.654053
60301,-26.996942,-48.654055
60302,-26.99694,-48.65406
60303,-26.996938,-48.654066
60304,-26.996938,-48.654068
60305,-26.996937,-48.654072
60306,-26.996935,-48.654077
60307,-26.996935,-48.654079
60308,-26.996933,-48.654085
60309,-26.996932,-48.654087
60310,-26.996931,-48.654091
60311,-26.996936,-48.654096
60312,-26.996935,-48.654101
60313,-26.996934,-48.654103
60314,-26.996933,-48.654107
60315,-26.996932,-48.654109
60316,-26.996932,-48.654112
60317,-26.996931,-48.654114
60318,-26.996931,-48.654116
60319,-26.99693,-48.654119
60320,-26.996929,-48.654122
60321,-26.996929,-48.654124
60322,-26.996928,-48.654126
60323,-26.996927,-48.654129
60324,-26.996926,-48.654132
60325,-26.996926,-48.654134
60326,-26.996925,-48.654136
60327,-26.996925,-48.654138
60328,-26.996924,-48.654142
60329,-26.996923,-48.654145
60330,-26.996922,-48.654147
60331,-26.996921,-48.654151
60332,-26.99692,-48.654155
60333,-26.996919,-48.654158
60334,-26.996919,-48.654161
60335,-26.996918,-48.654164
60336,-26.996917,-48.654166
60337,-26.996917,-48.654168
60338,-26.996916,-48.65417
60339,-26.996915,-48.654174
60340,-26.996915,-48.654176
60341,-26.996914,-48.654178
60342,-26.996914,-48.65418
60343,-26.996913,-48.654182
60344,-26.996912,-48.654187
60345,-26.996911,-48.654189
60346,-26.996911,-48.654191
60347,-26.99691,-48.654194
60348,-26.996909,-48.654199
60349,-26.996908,-48.654202
60350,-26.996906,-48.654206
60351,-26.996906,-48.654208
60352,-26.996906,-48.65421
60353,-26.996905,-48.654213
60354,-26.996903,-48.65422
60355,-26.996902,-48.654222
60356,-26.996902,-48.654224
60357,-26.996901,-48.654227
60358,-26.9969,-48.654231
60359,-26.996899,-48.654233
60360,-26.996899,-48.654235
60361,-26.996898,-48.654238
60362,-26.996897,-48.65424
60363,-26.996897,-48.654242
60364,-26.996896,-48.654245
60365,-26.996896,-48.654247
60366,-26.996894,-48.654253
60367,-26.996893,-48.654257
60368,-26.996892,-48.65424
60369,-26.996891,-48.654242
60370,-26.99689,-48.654246
60371,-26.996889,-48.654248
60372,-26.996889,-48.65425
60373,-26.996888,-48.654253
60374,-26.996888,-48.654255
60375,-26.996887,-48.654257
60376,-26.996886,-48.654259
60377,-26.996886,-48.654261
60378,-26.996885,-48.654265
60379,-26.996884,-48.654267
60380,-26.996883,-48.654271
60381,-26.996882,-48.654273
60382,-26.996881,-48.654277
60383,-26.996881,-48.654279
60384,-26.99688,-48.654282
60385,-26.996879,-48.654284
60386,-26.996878,-48.654287
60387,-26.996878,-48.654289
60388,-26.996878,-48.654291
60389,-26.996877,-48.654293
60390,-26.996876,-48.654295
60391,-26.996876,-48.654297
60392,-26.996875,-48.654299
60393,-26.996875,-48.654301
60394,-26.996874,-48.654303
60395,-26.996873,-48.654307
60396,-26.996873,-48.654309
60397,-26.996871,-48.654313
60398,-26.996871,-48.654315
60399,-26.99687,-48.654318
60400,-26.996869,-48.654321
60401,-26.996868,-48.654324
60402,-26.996867,-48.654327
60403,-26.996867,-48.654329
60404,-26.996866,-48.654331
60405,-26.996866,-48.654334
60406,-26.996865,-48.654337
60407,-26.996864,-48.654339
60408,-26.996863,-48.654343
60409,-26.996863,-48.654345
60410,-26.996862,-48.654349
60411,-26.996861,-48.654352
60412,-26.99686,-48.654355
60413,-26.996859,-48.654357
60414,-26.996858,-48.65436
60415,-26.996857,-48.654365
60416,-26.996856,-48.654367
60417,-26.996856,-48.65437
60418,-26.996855,-48.654373
60419,-26.996854,-48.654376
60420,-26.996853,-48.654379
60421,-26.996853,-48.654381
60422,-26.996852,-48.654383
60423,-26.996851,-48.654386
60424,-26.996851,-48.654388
60425,-26.99685,-48.65439
60426,-26.996849,-48.654393
60427,-26.996849,-48.654395
60428,-26.996848,-48.654385
60429,-26.996848,-48.654387
60430,-26.996847,-48.654389
60431,-26.996846,-48.654392
60432,-26.996845,-48.654397
60433,-26.996844,-48.654399
60434,-26.996843,-48.654402
60435,-26.996843,-48.654404
60436,-26.996842,-48.654407
60437,-26.996841,-48.65441
60438,-26.99684,-48.654414
60439,-26.996839,-48.654417
60440,-26.996839,-48.654419
60441,-26.996838,-48.654421
60442,-26.996837,-48.654426
60443,-26.996836,-48.654428
60444,-26.996835,-48.654432
60445,-26.996833,-48.654437
60446,-26.996833,-48.654439
60447,-26.996832,-48.654441
60448,-26.996832,-48.654444
60449,-26.996831,-48.654447
60450,-26.99683,-48.654449
60451,-26.996828,-48.654456
60452,-26.996827,-48.654459
60453,-26.996826,-48.654462
60454,-26.996826,-48.654464
60455,-26.996825,-48.654467
60456,-26.996824,-48.654469
60457,-26.996823,-48.654473
60458,-26.996822,-48.654478
60459,-26.996821,-48.65448
60460,-26.99682,-48.654485
60461,-26.996819,-48.654488
60462,-26.996818,-48.654491
60463,-26.996817,-48.654496
60464,-26.996816,-48.654498
60465,-26.996815,-48.654502
60466,-26.996813,-48.654508
60467,-26.996813,-48.65451
60468,-26.996812,-48.654513
60469,-26.996811,-48.654515
60470,-26.99681,-48.654518
60471,-26.996809,-48.654521
60472,-26.996808,-48.654525
60473,-26.996807,-48.654529
60474,-26.996806,-48.654532
60475,-26.996804,-48.654532
60476,-26.996804,-48.654534
60477,-26.996803,-48.654538
60478,-26.996802,-48.654541
60479,-26.996801,-48.654543
60480,-26.996801,-48.654545
60481,-26.996799,-48.65455
60482,-26.996799,-48.654552
60483,-26.996798,-48.654554
60484,-26.996797,-48.654558
60485,-26.996796,-48.654561
60486,-26.996795,-48.654563
60487,-26.996795,-48.654565
60488,-26.996793,-48.654569
60489,-26.996792,-48.654573
60490,-26.996792,-48.654575
60491,-26.996791,-48.654578
60492,-26.99679,-48.654581
60493,-26.996789,-48.654584
60494,-26.996788,-48.654587
60495,-26.996788,-48.654589
60496,-26.996787,-48.654592
60497,-26.996786,-48.654594
60498,-26.996785,-48.654598
60499,-26.996784,-48.6546
60500,-26.996784,-48.654602
60501,-26.996783,-48.654606
60502,-26.996781,-48.65461
60503,-26.996781,-48.654612
60504,-26.99678,-48.654614
60505,-26.996779,-48.654617
60506,-26.996778,-48.65462
60507,-26.996777,-48.654623
60508,-26.996776,-48.654627
60509,-26.996775,-48.65463
60510,-26.996775,-48.654632
60511,-26.996773,-48.654638
60512,-26.996772,-48.654642
60513,-26.996771,-48.654644
60514,-26.99677,-48.654649
60515,-26.996769,-48.654652
60516,-26.996768,-48.654655
60517,-26.996767,-48.654658
60518,-26.996766,-48.654661
60519,-26.996765,-48.654664
60520,-26.996764,-48.654669
60521,-26.996763,-48.654671
60522,-26.996762,-48.654673
60523,-26.996758,-48.654687
60524,-26.996757,-48.65469
60525,-26.996757,-48.654692
60526,-26.996756,-48.654695
60527,-26.996755,-48.654697
60528,-26.996754,-48.654701
60529,-26.996753,-48.654704
60530,-26.996752,-48.654709
60531,-26.996751,-48.654711
60532,-26.99675,-48.654715
60533,-26.996749,-48.654717
60534,-26.996748,-48.654721
60535,-26.996748,-48.654723
60536,-26.996747,-48.654725
60537,-26.996746,-48.654727
60538,-26.996745,-48.654731
60539,-26.996744,-48.654734
60540,-26.996744,-48.654736
60541,-26.996743,-48.654738
60542,-26.996742,-48.65474
60543,-26.996742,-48.654742
60544,-26.996741,-48.654744
60545,-26.996741,-48.654746
60546,-26.996739,-48.65475
60547,-26.996739,-48.654752
60548,-26.996738,-48.654756
60549,-26.996737,-48.654758
60550,-26.996736,-48.654761
60551,-26.996735,-48.654764
60552,-26.996735,-48.654766
60553,-26.996733,-48.65477
60554,-26.996732,-48.654773
60555,-26.996732,-48.654776
60556,-26.996731,-48.654779
60557,-26.99673,-48.654781
60558,-26.996729,-48.654785
60559,-26.996728,-48.654787
60560,-26.996727,-48.654791
60561,-26.996726,-48.654794
60562,-26.996725,-48.654797
60563,-26.996724,-48.6548
60564,-26.996724,-48.654802
60565,-26.996723,-48.654806
60566,-26.996722,-48.654808
60567,-26.996721,-48.654811
60568,-26.99672,-48.654814
60569,-26.996719,-48.654817
60570,-26.996718,-48.65482
60571,-26.996717,-48.654824
60572,-26.996717,-48.654826
60573,-26.996716,-48.654828
60574,-26.996715,-48.65483
60575,-26.996715,-48.654832
